SuperUserName,CustID,"GROUP_CONCAT(CategorySports SEPARATOR ', ')"
AV,42281816,"Normal Member(Soccer, Parlay), High Risk Punter(Non-Sports)"
AV,42302390,"Smart Punter(Non-Sports)"
AV,42303515,"Normal Member(Non-Sports)"
AV,42311850,"Normal Member(Non-Sports)"
AV,42324699,"Normal Member(Non-Sports)"
AV,42327440,"Normal Member(Non-Sports)"
AV,42378742,"Normal Member(Non-Sports)"
AV,42396330,"Normal Member(Non-Sports)"
AV,42404160,"Normal Member(Non-Sports)"
AV,42409855,"High Risk Punter(Non-Sports)"
AV,42433045,"Normal Member(Non-Sports)"
AV,42447419,"Normal Member(Non-Sports)"
AV,42455232,"Normal Member(Non-Sports)"
AV,42457191,"High Risk Punter(Soccer)"
AV,42513993,"Normal Member(Non-Sports)"
AV,42540680,"Normal Member(Non-Sports)"
AV,42548991,"High Risk Punter(Non-Sports)"
AV,42553058,"Normal Member(Non-Sports)"
AV,42553497,VIP(Soccer)
AV,42569619,"Normal Member(Soccer)"
AV,42571017,"Normal Member(Non-Sports)"
AV,42577943,"Normal Member(Non-Sports)"
AV,42582742,"Normal Member(Non-Sports)"
AV,42595438,"Normal Member(Non-Sports)"
AV,42596389,"Normal Member(Non-Sports)"
AV,42628139,"Normal Member(Non-Sports)"
AV,42632963,NULL
AV,42633007,"Normal Member(Non-Sports)"
AV,42648359,"Normal Member(Non-Sports)"
AV,42648422,"Normal Member(Non-Sports)"
AV,42648435,"Normal Member(Non-Sports)"
AV,42659595,"Normal Member(Non-Sports)"
AV,42659823,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
AV,42661045,"Normal Member(Non-Sports)"
AV,42663924,"Normal Member(Soccer, Non-Sports)"
AV,42676601,"Normal Member(Non-Sports)"
AV,42679569,NULL
AV,42681193,VIP(Non-Sports)
AV,42688329,"Normal Member(Soccer, Non-Sports), High Risk Punter(Parlay)"
AV,42692113,NULL
AV,42727401,"Normal Member(Non-Sports)"
AV,42727869,"Normal Member(Non-Sports)"
AV,42800165,"Normal Member(Soccer)"
AV,42818394,"High Risk Punter(Soccer)"
AV,42845912,NULL
AV,42870413,"Normal Member(Non-Sports)"
AV,42884979,NULL
AV,42937664,"High Risk Punter(Soccer)"
AV,42948049,"High Risk Punter(Non-Sports)"
AV,42956471,NULL
AV,42973637,"Normal Member(Non-Sports)"
AV,42989184,"Normal Member(Non-Sports)"
AV,43018347,"Normal Member(Non-Sports)"
AV,43030312,"Normal Member(Soccer, Basketball)"
AV,43049972,"Normal Member(Non-Sports)"
AV,43053441,"High Risk Punter(Non-Sports)"
AV,43063489,"High Risk Punter(Non-Sports)"
AV,43064968,"Normal Member(Non-Sports)"
AV,43110031,NULL
AV,43112977,"Normal Member(Soccer)"
AV,43134295,NULL
AV,43152563,"Normal Member(Soccer)"
AV,43183225,NULL
AV,43214552,"High Risk Punter(Soccer, Non-Sports)"
AV,43218792,NULL
AV,43229633,NULL
AV,43236405,NULL
AV,43237308,"Normal Member(Soccer)"
AV,43286062,NULL
AV,43309734,"Normal Member(Soccer)"
AV,43348375,"Smart Punter(Non-Sports)"
AV,43393333,NULL
AV,43393373,NULL
AV,43407712,NULL
AV,43428814,"Normal Member(Non-Sports)"
AV,43430282,NULL
AV,43435553,"Normal Member(Soccer)"
AV,43435590,"Normal Member(Soccer, Parlay)"
AV,43435625,NULL
AV,43440791,NULL
AV,43442268,"High Risk Punter(Soccer)"
AV,43451733,NULL
AV,43462445,NULL
AV,43471859,NULL
AV,43476490,"Normal Member(Soccer)"
AV,43478021,NULL
AV,43479888,NULL
AV,43514010,NULL
AV,43543617,NULL
AV,43551466,NULL
AV,43560333,NULL
AV,43586949,NULL
AV,43590976,"Normal Member(Soccer)"
AV,43600197,NULL
AV,43600286,NULL
AV,43600605,NULL
AV,43625347,"Normal Member(Non-Sports)"
AV,43647533,NULL
AV,43677169,NULL
AV,43684674,"Normal Member(Non-Sports)"
AV,43687170,"High Risk Punter(Soccer)"
AV,43693622,NULL
AW,2103452,"High Risk Punter(Other-Sports, Non-Sports)"
AW,2123710,"Normal Member(Soccer, Basketball, Non-Sports, Parlay), High Risk Punter(E-Sports)"
AW,2130761,"High Risk Punter(Parlay)"
AW,2156026,VIP(Soccer)
AW,2158796,"High Risk Punter(Other-Sports)"
AW,2159086,"Normal Member(Non-Sports), VIP(Soccer, Basketball, Other-Sports)"
AW,2159332,"Normal Member(Basketball, Other-Sports, Parlay), VIP(Soccer)"
AW,2159904,"Smart Punter(Soccer)"
AW,2161205,VIP(Soccer)
AW,2161628,"VIP(Soccer, Other-Sports)"
AW,2163253,"Normal Member(Soccer, Other-Sports, Non-Sports, Parlay), VIP(Basketball)"
AW,2166036,"High Risk Punter(Other-Sports)"
AW,2171611,"Normal Member(Basketball, Other-Sports), VIP(Soccer)"
AW,2171616,"Normal Member(Non-Sports), VIP(Soccer, Basketball, Other-Sports, Parlay)"
AW,2191563,"VIP(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
AW,2211466,"High Risk Punter(Parlay)"
AW,2213058,"High Risk Punter(Basketball, Other-Sports, Non-Sports)"
AW,2220687,"VIP(Soccer, Basketball, Other-Sports, Non-Sports)"
AW,2222642,"VIP(Soccer, Non-Sports, Parlay)"
AW,2261756,VIP(Soccer)
AW,2452976,"VIP(Soccer, Non-Sports)"
AW,2517883,"High Risk Punter(Other-Sports)"
AW,2727243,"Normal Member(Non-Sports, Parlay), VIP(Soccer, Basketball, Other-Sports)"
AW,2838654,"Smart Punter(Non-Sports)"
AW,2915486,"Normal Member(Basketball, Other-Sports, Non-Sports, Parlay), VIP(Soccer)"
AW,2927672,"High Risk Punter(Other-Sports)"
AW,2943792,"Normal Member(Soccer, Non-Sports)"
AW,2947348,"VIP(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
AW,2954306,"Normal Member(Basketball, Other-Sports, Parlay), VIP(Soccer)"
AW,3050262,"Normal Member(Basketball), VIP(Soccer, Non-Sports)"
AW,3264979,"VIP(Soccer, Parlay)"
AW,3286121,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer)"
AW,3370424,"High Risk Punter(Parlay)"
AW,3445928,"Normal Member(Basketball, Non-Sports), VIP(Soccer), High Risk Punter(Other-Sports)"
AW,3516802,"VIP(Soccer, Basketball, Non-Sports)"
AW,3528568,"Normal Member(Basketball, Parlay), VIP(Soccer, Non-Sports), High Risk Punter(Other-Sports)"
AW,3593300,"Normal Member(Other-Sports, Non-Sports, Parlay), VIP(Soccer)"
AW,3621867,"VIP(Soccer, Non-Sports)"
AW,3626912,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer, Other-Sports)"
AW,3683339,"Normal Member(Other-Sports, Non-Sports, Parlay), VIP(Soccer, Basketball)"
AW,3806878,NULL
AW,3807015,"High Risk Punter(Soccer, Non-Sports)"
AW,3807746,NULL
AW,3807770,"Normal Member(Non-Sports)"
AW,3872390,"Normal Member(Soccer, Parlay)"
AW,3874081,"Normal Member(Soccer)"
AW,3895268,"Normal Member(Soccer, Non-Sports)"
AW,3904638,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
AW,4069157,"Normal Member(E-Sports), VIP(Non-Sports), High Risk Punter(Soccer, Basketball, Other-Sports)"
AW,4069706,"High Risk Punter(Other-Sports)"
AW,4091128,"VIP(Soccer, Basketball, Non-Sports)"
AW,4134061,"VIP(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
AW,4140637,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,4173469,"VIP(Soccer, Basketball)"
AW,4195986,"Normal Member(Soccer)"
AW,4223654,"Normal Member(Soccer, Non-Sports), High Risk Punter(Basketball, Other-Sports)"
AW,4348683,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,4433966,NULL
AW,4495170,"Normal Member(Parlay), VIP(Soccer)"
AW,4590247,VIP(Soccer)
AW,4674053,"High Risk Punter(Other-Sports)"
AW,4698889,"VIP(Soccer, Non-Sports, Parlay)"
AW,4849119,VIP(Basketball)
AW,4946801,"High Risk Punter(Soccer)"
AW,5349699,"Normal Member(Soccer, Non-Sports)"
AW,5540979,"Normal Member(Soccer, Non-Sports)"
AW,5577160,"Normal Member(Non-Sports, Parlay), VIP(Soccer, Basketball, Other-Sports)"
AW,5837709,"Normal Member(Non-Sports), VIP(Soccer, Basketball, Other-Sports), High Risk Punter(Parlay)"
AW,5861516,"High Risk Punter(Non-Sports)"
AW,6106428,"VIP(Soccer, Basketball)"
AW,6124790,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
AW,6511586,VIP(Non-Sports)
AW,6708052,"VIP(Soccer, Non-Sports)"
AW,6716849,"Normal Member(Soccer, Parlay), VIP(Non-Sports)"
AW,8097712,"Normal Member(Soccer, Other-Sports, E-Sports, Non-Sports), VIP(Basketball)"
AW,8101737,"VIP(Basketball, Other-Sports)"
AW,8164920,"Normal Member(Soccer, Parlay), VIP(Non-Sports)"
AW,8300101,"VIP(Soccer, Other-Sports, Non-Sports), Smart Punter(Basketball)"
AW,8311477,"Normal Member(Non-Sports), VIP(Soccer)"
AW,8394365,"Normal Member(Non-Sports)"
AW,9282098,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer)"
AW,9367045,"Normal Member(Other-Sports), VIP(Soccer)"
AW,9396141,"Normal Member(Parlay), VIP(Soccer, Basketball, Other-Sports, Non-Sports)"
AW,9517906,"High Risk Punter(Soccer, Other-Sports)"
AW,10201691,"VIP(Soccer, Basketball, Other-Sports, Non-Sports)"
AW,10390108,"High Risk Punter(Basketball)"
AW,10395627,"VIP(Soccer, Basketball, Other-Sports)"
AW,10486470,"Normal Member(Other-Sports, Non-Sports), VIP(Soccer, Basketball)"
AW,10544210,VIP(Soccer)
AW,10547259,"Normal Member(E-Sports, Non-Sports), VIP(Soccer, Basketball, Other-Sports)"
AW,10736094,"VIP(Soccer, Basketball, Non-Sports)"
AW,11206273,"Normal Member(Basketball, Parlay), VIP(Soccer), High Risk Punter(Other-Sports, Non-Sports)"
AW,11212658,VIP(Soccer)
AW,11404685,VIP(Soccer)
AW,11582643,"Smart Punter(Basketball), High Risk Punter(Other-Sports)"
AW,12049610,"Normal Member(Soccer)"
AW,12050817,"VIP(Soccer, Basketball, Non-Sports)"
AW,12334033,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,12583056,VIP(Soccer)
AW,12859871,"Normal Member(Soccer, Basketball, Other-Sports), High Risk Punter(E-Sports, Non-Sports)"
AW,12916837,"Normal Member(Non-Sports, Parlay), VIP(Soccer), Smart Punter(Other-Sports)"
AW,12974594,"Normal Member(Basketball, Non-Sports, Parlay), High Risk Punter(Soccer, Other-Sports)"
AW,13286026,"VIP(Soccer, Basketball, Other-Sports)"
AW,13294744,"Smart Punter(Non-Sports), High Risk Punter(Parlay)"
AW,13433892,"Normal Member(Basketball, Other-Sports, Parlay), VIP(Soccer, Non-Sports)"
AW,13627748,"Normal Member(Soccer, Non-Sports)"
AW,13805115,"Normal Member(Non-Sports, Parlay), VIP(Soccer)"
AW,13807923,"Normal Member(Non-Sports), VIP(Soccer, Parlay), High Risk Punter(Basketball, Other-Sports)"
AW,13840031,"VIP(Soccer, Basketball, Other-Sports)"
AW,14050057,VIP(Soccer)
AW,14229801,"High Risk Punter(Other-Sports, Non-Sports)"
AW,14402477,"Normal Member(Other-Sports), VIP(Soccer, Basketball, Non-Sports, Parlay)"
AW,14483993,"VIP(Soccer, Parlay)"
AW,14503088,VIP(Soccer)
AW,14532401,VIP(Soccer)
AW,14562001,"Normal Member(Other-Sports), VIP(Soccer)"
AW,14590302,"Normal Member(Basketball, Other-Sports, Parlay), VIP(Soccer, Non-Sports)"
AW,14628348,VIP(Soccer)
AW,14629222,"High Risk Punter(Other-Sports)"
AW,14677137,NULL
AW,14690861,NULL
AW,14880145,VIP(Soccer)
AW,14882151,"VIP(Soccer, Non-Sports)"
AW,15269984,"Normal Member(Other-Sports), VIP(Soccer, Basketball)"
AW,15298708,"Normal Member(Parlay), VIP(Soccer)"
AW,15307985,"High Risk Punter(Basketball)"
AW,15402644,"Normal Member(Basketball, Other-Sports, Non-Sports, Parlay), VIP(Soccer)"
AW,15480337,"Normal Member(Soccer, Other-Sports, Non-Sports), VIP(Basketball)"
AW,15917976,"Normal Member(Soccer, Non-Sports), High Risk Punter(E-Sports)"
AW,15924064,"Normal Member(Parlay), VIP(Soccer)"
AW,15976942,"VIP(Soccer, Parlay)"
AW,16049754,"Normal Member(Non-Sports)"
AW,16146687,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
AW,16383441,"High Risk Punter(Non-Sports)"
AW,16504165,"Normal Member(Non-Sports), VIP(Soccer, Basketball), High Risk Punter(Other-Sports)"
AW,16528231,"Normal Member(Basketball, Other-Sports, Non-Sports), VIP(Soccer, Parlay)"
AW,16620427,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,16680527,"High Risk Punter(Parlay)"
AW,16689127,VIP(Soccer)
AW,16751532,VIP(Soccer)
AW,16821443,"VIP(Soccer, Basketball, Non-Sports)"
AW,17086530,"VIP(Soccer, Non-Sports)"
AW,17117792,"VIP(Soccer, Basketball, Other-Sports)"
AW,17160493,NULL
AW,17205278,"High Risk Punter(Parlay)"
AW,17314602,"High Risk Punter(Soccer)"
AW,17544677,"VIP(Other-Sports, Non-Sports, Parlay)"
AW,17612270,"High Risk Punter(Soccer)"
AW,17733594,"VIP(Soccer), High Risk Punter(Other-Sports)"
AW,17853080,"VIP(Soccer, Non-Sports)"
AW,17886305,"Normal Member(Non-Sports), High Risk Punter(Soccer, Basketball)"
AW,18087211,"Normal Member(Basketball), VIP(Soccer)"
AW,18150470,VIP(Soccer)
AW,18184228,VIP(Soccer)
AW,18228665,"High Risk Punter(Soccer)"
AW,18285959,"Normal Member(Other-Sports, Non-Sports, Parlay), VIP(Soccer), High Risk Punter(Basketball)"
AW,18356993,"VIP(Soccer, Basketball, Non-Sports)"
AW,18384358,"Normal Member(Non-Sports), VIP(Soccer)"
AW,18394702,"Normal Member(Basketball, Non-Sports), VIP(Soccer)"
AW,18417235,"Normal Member(Soccer, Non-Sports)"
AW,18436216,"Normal Member(E-Sports, Non-Sports, Parlay), VIP(Soccer, Basketball, Other-Sports)"
AW,18558644,"VIP(Soccer, Non-Sports)"
AW,18635541,"Normal Member(Other-Sports), VIP(Soccer, Non-Sports, Parlay)"
AW,18694534,"High Risk Punter(Soccer, Parlay)"
AW,18827341,"VIP(Soccer, Basketball, Other-Sports), High Risk Punter(Non-Sports)"
AW,18951144,"VIP(Soccer, Non-Sports)"
AW,18957222,"High Risk Punter(Soccer, Non-Sports)"
AW,18957341,VIP(Soccer)
AW,18963814,"VIP(Soccer, Basketball, Non-Sports)"
AW,18999265,"Normal Member(Soccer, Non-Sports, Parlay), High Risk Punter(Basketball)"
AW,19131389,"Normal Member(Soccer), Smart Punter(Non-Sports), High Risk Punter(Basketball, Other-Sports)"
AW,19176278,"Normal Member(Other-Sports, Non-Sports, Parlay), VIP(Soccer, Basketball)"
AW,19217364,"VIP(Soccer, Basketball)"
AW,19283311,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,19397540,"VIP(Soccer, Non-Sports, Parlay)"
AW,19766907,"High Risk Punter(Non-Sports)"
AW,19821329,"High Risk Punter(Basketball)"
AW,19827183,"Normal Member(Non-Sports), VIP(Soccer, Basketball)"
AW,19926266,VIP(Soccer)
AW,19954226,VIP(Soccer)
AW,20043737,"Normal Member(Soccer, Other-Sports, Non-Sports, Parlay), High Risk Punter(Basketball)"
AW,20090212,"High Risk Punter(Non-Sports)"
AW,20366848,"Normal Member(Soccer), VIP(Non-Sports), High Risk Punter(Basketball)"
AW,20373324,NULL
AW,20546040,"Normal Member(Soccer, Other-Sports, Parlay), VIP(Basketball, Non-Sports)"
AW,20561961,"VIP(Soccer, Non-Sports, Parlay)"
AW,20585942,VIP(Soccer)
AW,20606752,"Normal Member(Non-Sports, Parlay)"
AW,20637487,"Normal Member(Basketball)"
AW,20746102,"Normal Member(Non-Sports)"
AW,20780438,"Normal Member(Basketball, Other-Sports, Parlay), VIP(Soccer, Non-Sports)"
AW,20788483,"Normal Member(Non-Sports), VIP(Soccer, Basketball, E-Sports), High Risk Punter(Other-Sports)"
AW,20790035,"VIP(Soccer, Non-Sports, Parlay)"
AW,20852964,"Normal Member(Soccer, Basketball, Non-Sports), High Risk Punter(Parlay)"
AW,20852998,"Normal Member(Soccer), Smart Punter(Non-Sports)"
AW,20860507,"High Risk Punter(Other-Sports)"
AW,20862295,"Normal Member(Soccer, Non-Sports, Parlay), VIP(Basketball, Other-Sports)"
AW,20950299,"VIP(Soccer, Basketball, Non-Sports)"
AW,21012837,"Normal Member(Soccer, Basketball, Parlay), High Risk Punter(Non-Sports)"
AW,21109817,"Normal Member(Non-Sports)"
AW,21667677,NULL
AW,21691421,"Normal Member(Basketball, Non-Sports), VIP(Soccer)"
AW,21725443,"Normal Member(Basketball, Other-Sports, Non-Sports), Probation(Soccer)"
AW,21773657,"Normal Member(Non-Sports)"
AW,21806729,"Normal Member(Basketball, Other-Sports), VIP(Non-Sports), Probation(Soccer)"
AW,22041820,"Normal Member(Other-Sports, E-Sports, Non-Sports), VIP(Soccer, Basketball)"
AW,22306097,"Normal Member(Soccer, Non-Sports, Parlay), High Risk Punter(Basketball, Other-Sports)"
AW,22374862,VIP(Soccer)
AW,22489759,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
AW,22624042,"VIP(Non-Sports), High Risk Punter(Soccer, Parlay)"
AW,22633576,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
AW,22648085,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer)"
AW,23087592,"Normal Member(Soccer, Basketball, Non-Sports, Parlay)"
AW,23127065,"Normal Member(Non-Sports), VIP(Soccer, Basketball), High Risk Punter(Parlay)"
AW,23182982,"Normal Member(Non-Sports, Parlay), VIP(Soccer, Basketball), High Risk Punter(Other-Sports)"
AW,23280055,VIP(Soccer)
AW,23347766,"VIP(Soccer, Basketball, Other-Sports)"
AW,23747278,"VIP(Soccer), Smart Punter(Non-Sports)"
AW,23756423,VIP(Soccer)
AW,23885618,"Normal Member(Basketball, Other-Sports, Non-Sports), VIP(Soccer)"
AW,23922636,"Normal Member(Non-Sports), VIP(Other-Sports)"
AW,23923797,"High Risk Punter(Soccer)"
AW,23923842,"Normal Member(Parlay), VIP(Soccer)"
AW,24311377,"Normal Member(Soccer, Basketball)"
AW,24412180,"VIP(Soccer), High Risk Punter(Parlay)"
AW,24525050,"Normal Member(Soccer, Parlay)"
AW,24576340,"VIP(Soccer, Parlay)"
AW,24579947,"Normal Member(Non-Sports)"
AW,24797437,"Normal Member(Soccer, Non-Sports), Smart Punter(Basketball), High Risk Punter(Other-Sports, Parlay)"
AW,25025896,"Normal Member(Soccer, Non-Sports)"
AW,25192550,VIP(Soccer)
AW,25264347,"VIP(Soccer, Other-Sports, Parlay)"
AW,25307884,"Smart Punter(Basketball), High Risk Punter(Parlay)"
AW,25453708,"VIP(Soccer, Non-Sports)"
AW,25476167,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer, E-Sports), Smart Punter(Other-Sports)"
AW,25554929,"VIP(Soccer, Parlay)"
AW,25647597,VIP(Non-Sports)
AW,25678811,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,25750084,"Normal Member(Non-Sports, Parlay), VIP(Soccer), High Risk Punter(Basketball)"
AW,25759590,"Normal Member(Soccer, Other-Sports, Parlay)"
AW,25892112,"VIP(Soccer, Basketball, Non-Sports, Parlay)"
AW,25892299,VIP(Soccer)
AW,25892798,"VIP(Soccer, Parlay)"
AW,25892875,"Normal Member(Non-Sports, Parlay), VIP(Soccer, Other-Sports)"
AW,25892891,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
AW,25892908,NULL
AW,25893067,"VIP(Soccer, Parlay)"
AW,25893099,NULL
AW,25893234,VIP(Soccer)
AW,25893297,"Normal Member(Other-Sports), VIP(Soccer)"
AW,25893420,"High Risk Punter(Soccer)"
AW,25896036,"VIP(Soccer, Basketball)"
AW,25896330,"Normal Member(Parlay), VIP(Soccer)"
AW,25896383,VIP(Soccer)
AW,25896411,"Normal Member(Non-Sports), VIP(Soccer, Parlay)"
AW,25896425,"VIP(Soccer, Other-Sports)"
AW,25898370,"VIP(Soccer, Basketball)"
AW,25899065,"VIP(Soccer, Non-Sports)"
AW,25899127,VIP(Soccer)
AW,25923087,"High Risk Punter(Basketball)"
AW,25938945,"VIP(Soccer, Basketball, Non-Sports, Parlay)"
AW,25956379,VIP(Soccer)
AW,26031682,"VIP(Soccer, Parlay)"
AW,26051672,"Normal Member(Soccer, Non-Sports)"
AW,26064794,VIP(Soccer)
AW,26126222,"High Risk Punter(Soccer, Parlay)"
AW,26147323,"VIP(Soccer, Basketball), Smart Punter(Other-Sports), High Risk Punter(Non-Sports)"
AW,26426412,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,26630753,"VIP(Soccer), High Risk Punter(Non-Sports)"
AW,26661382,"Normal Member(Soccer, Other-Sports), High Risk Punter(Basketball)"
AW,26726245,"VIP(Soccer, Non-Sports)"
AW,27064280,"Normal Member(Soccer)"
AW,27101460,"VIP(Non-Sports), High Risk Punter(Soccer, Other-Sports)"
AW,27205463,"VIP(Soccer), High Risk Punter(Parlay)"
AW,27251026,"Normal Member(Non-Sports), VIP(Parlay), High Risk Punter(Soccer)"
AW,27254070,VIP(Soccer)
AW,27312232,"High Risk Punter(Parlay)"
AW,27361470,"Normal Member(Basketball, Parlay), VIP(Soccer, Other-Sports), Smart Punter(Non-Sports)"
AW,27370412,"Normal Member(Soccer, Non-Sports)"
AW,27398286,"Normal Member(Non-Sports)"
AW,27400728,"Normal Member(Non-Sports, Parlay), VIP(Soccer)"
AW,27404426,VIP(Soccer)
AW,27412080,"VIP(Soccer, Non-Sports)"
AW,27426705,"Smart Punter(Non-Sports)"
AW,27548692,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,27588788,VIP(Non-Sports)
AW,27663122,"Normal Member(Non-Sports, Parlay), VIP(Soccer, Basketball)"
AW,27684475,"Normal Member(Soccer, Basketball, Parlay), VIP(Other-Sports), Smart Punter(Non-Sports)"
AW,27685375,"VIP(Soccer, Basketball, Non-Sports)"
AW,27723008,"VIP(Soccer, Parlay)"
AW,27842548,"High Risk Punter(Soccer, Basketball)"
AW,27858830,"VIP(Soccer, Non-Sports)"
AW,27916267,"Normal Member(Non-Sports, Parlay), Probation(Soccer)"
AW,27940865,"Normal Member(Non-Sports)"
AW,28018441,"VIP(Soccer, Basketball, Other-Sports, E-Sports, Parlay)"
AW,28060940,"Normal Member(Other-Sports, E-Sports), High Risk Punter(Soccer)"
AW,28094541,"VIP(Soccer), High Risk Punter(Parlay)"
AW,28094653,"Normal Member(Parlay), VIP(Soccer)"
AW,28148770,"Normal Member(Soccer, Non-Sports, Parlay)"
AW,28174525,VIP(Soccer)
AW,28261973,VIP(Non-Sports)
AW,28274885,"VIP(Soccer, Other-Sports)"
AW,28275431,VIP(Soccer)
AW,28284860,"VIP(Soccer, Parlay)"
AW,28395005,"Smart Punter(Basketball)"
AW,28492971,"VIP(Soccer, Basketball, Non-Sports)"
AW,28498457,NULL
AW,28534880,"VIP(Soccer, Other-Sports), High Risk Punter(Non-Sports)"
AW,28548307,"Normal Member(Other-Sports, Parlay), VIP(Soccer), High Risk Punter(Basketball, Non-Sports)"
AW,28558987,"High Risk Punter(Soccer)"
AW,28561982,"Normal Member(Soccer, Non-Sports), High Risk Punter(Parlay)"
AW,28564567,"VIP(Soccer, Non-Sports)"
AW,28588541,"Normal Member(Parlay), VIP(Soccer, Basketball)"
AW,28594456,"Normal Member(Non-Sports)"
AW,28596511,NULL
AW,28660367,"Normal Member(Non-Sports), VIP(Soccer)"
AW,28750286,"Normal Member(Soccer)"
AW,28775228,"VIP(Soccer, Basketball)"
AW,28877270,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports)"
AW,28990887,"Normal Member(Non-Sports), VIP(Soccer), High Risk Punter(Parlay)"
AW,29072666,"VIP(Soccer, Non-Sports), High Risk Punter(Other-Sports)"
AW,29078304,"VIP(Soccer, Parlay)"
AW,29175413,"Normal Member(Non-Sports, Parlay), VIP(Soccer)"
AW,29358273,"VIP(Soccer), Smart Punter(Non-Sports)"
AW,29451212,"VIP(Soccer, Basketball, Non-Sports, Parlay)"
AW,29475388,"Normal Member(Soccer, Non-Sports, Parlay), High Risk Punter(Basketball)"
AW,29495612,"VIP(Soccer, Basketball, Other-Sports, Non-Sports)"
AW,29531851,VIP(Non-Sports)
AW,29535555,"High Risk Punter(Soccer)"
AW,29559648,"VIP(Soccer), High Risk Punter(Basketball)"
